0,0.0,0.0,-0.2824858757062147,-0.1694915254237288,-0.3785310734463277,-0.4971751412429379,-0.3502824858757062,-0.768361581920904,-0.3898305084745763,-1.0,-0.1807909604519774,-0.6666666666666666,-0.1977401129943503,-0.7796610169491526,-0.21468926553672316,-0.5480225988700564,-0.20903954802259886,-0.3898305084745763,0.011299435028248588,-0.6384180790960452,-0.011299435028248588,-0.7344632768361582,-0.04519774011299435,-0.4406779661016949,-0.04519774011299435,-0.2598870056497175,0.20903954802259886,-0.5706214689265536,0.1807909604519774,-0.6836158192090396,0.11299435028248588,-0.4124293785310734,0.0847457627118644,-0.23163841807909605,0.4067796610169492,-0.4689265536723164,0.3898305084745763,-0.6045197740112994,0.2937853107344633,-0.4463276836158192,0.23728813559322035,-0.3163841807909605
0,0.0,0.0,-0.29545454545454547,-0.17613636363636365,-0.4090909090909091,-0.5,-0.4034090909090909,-0.7670454545454546,-0.4772727272727273,-1.0,-0.2159090909090909,-0.6704545454545454,-0.2215909090909091,-0.7840909090909091,-0.23295454545454544,-0.5568181818181818,-0.22727272727272727,-0.38636363636363635,-0.017045454545454544,-0.6420454545454546,-0.022727272727272728,-0.7443181818181818,-0.05113636363636364,-0.44886363636363635,-0.05113636363636364,-0.2556818181818182,0.1875,-0.5795454545454546,0.1875,-0.6988636363636364,0.11363636363636363,-0.42613636363636365,0.08522727272727272,-0.23295454545454544,0.3977272727272727,-0.48295454545454547,0.4034090909090909,-0.6193181818181818,0.3068181818181818,-0.4602272727272727,0.25,-0.3181818181818182
0,0.0,0.0,-0.3076923076923077,-0.15976331360946747,-0.4260355029585799,-0.4911242603550296,-0.4260355029585799,-0.7692307692307693,-0.5088757396449705,-1.0,-0.2485207100591716,-0.6686390532544378,-0.24260355029585798,-0.7988165680473372,-0.2485207100591716,-0.5621301775147929,-0.24260355029585798,-0.3905325443786982,-0.03550295857988166,-0.6449704142011834,-0.029585798816568046,-0.7633136094674556,-0.05325443786982249,-0.4556213017751479,-0.05325443786982249,-0.26627218934911245,0.1834319526627219,-0.5857988165680473,0.1834319526627219,-0.7159763313609467,0.11834319526627218,-0.4378698224852071,0.08875739644970414,-0.2485207100591716,0.40236686390532544,-0.4911242603550296,0.41420118343195267,-0.6390532544378699,0.31952662721893493,-0.48520710059171596,0.26627218934911245,-0.33727810650887574
0,0.0,0.0,-0.3,-0.17058823529411765,-0.4235294117647059,-0.5,-0.4176470588235294,-0.7764705882352941,-0.5,-1.0,-0.2235294117647059,-0.6647058823529411,-0.23529411764705882,-0.788235294117647,-0.2411764705882353,-0.5588235294117647,-0.23529411764705882,-0.3941176470588235,-0.01764705882352941,-0.6470588235294118,-0.029411764705882353,-0.7529411764705882,-0.047058823529411764,-0.45294117647058824,-0.041176470588235294,-0.25882352941176473,0.18823529411764706,-0.5941176470588235,0.18235294117647058,-0.711764705882353,0.11764705882352941,-0.4294117647058823,0.09411764705882353,-0.24705882352941178,0.40588235294117647,-0.5117647058823529,0.3941176470588235,-0.6411764705882353,0.3058823529411765,-0.4764705882352941,0.2529411764705882,-0.3411764705882353
0,0.0,0.0,-0.2909090909090909,-0.18181818181818182,-0.44242424242424244,-0.503030303030303,-0.42424242424242425,-0.7818181818181819,-0.3939393939393939,-1.0,-0.22424242424242424,-0.6666666666666666,-0.23636363636363636,-0.793939393939394,-0.23636363636363636,-0.5757575757575758,-0.22424242424242424,-0.40606060606060607,-0.012121212121212121,-0.6545454545454545,-0.030303030303030304,-0.7696969696969697,-0.03636363636363636,-0.4666666666666667,-0.024242424242424242,-0.2545454545454545,0.19393939393939394,-0.593939393939394,0.18181818181818182,-0.7272727272727273,0.12727272727272726,-0.4484848484848485,0.10303030303030303,-0.23636363636363636,0.4121212121212121,-0.5151515151515151,0.40606060606060607,-0.6606060606060606,0.32727272727272727,-0.48484848484848486,0.2787878787878788,-0.32727272727272727
0,0.0,0.0,-0.2981366459627329,-0.18633540372670807,-0.4472049689440994,-0.5093167701863354,-0.4472049689440994,-0.782608695652174,-0.4161490683229814,-1.0,-0.2546583850931677,-0.6770186335403726,-0.2546583850931677,-0.8136645962732919,-0.2484472049689441,-0.5962732919254659,-0.2360248447204969,-0.422360248447205,-0.043478260869565216,-0.6583850931677019,-0.049689440993788817,-0.782608695652174,-0.055900621118012424,-0.5031055900621118,-0.049689440993788817,-0.30434782608695654,0.16149068322981366,-0.6024844720496895,0.15527950310559005,-0.7391304347826086,0.10559006211180125,-0.4782608695652174,0.08074534161490683,-0.2732919254658385,0.37267080745341613,-0.5217391304347826,0.37267080745341613,-0.6770186335403726,0.2919254658385093,-0.5217391304347826,0.2484472049689441,-0.36645962732919257
0,0.0,0.0,-0.304635761589404,-0.17218543046357615,-0.4503311258278146,-0.4966887417218543,-0.4370860927152318,-0.7748344370860927,-0.4370860927152318,-1.0,-0.24503311258278146,-0.6754966887417219,-0.26490066225165565,-0.8079470198675497,-0.271523178807947,-0.5761589403973509,-0.2582781456953642,-0.3973509933774834,-0.039735099337748346,-0.6622516556291391,-0.06622516556291391,-0.7814569536423841,-0.0728476821192053,-0.4768211920529801,-0.059602649006622516,-0.271523178807947,0.17218543046357615,-0.609271523178808,0.1456953642384106,-0.7483443708609272,0.09271523178807947,-0.46357615894039733,0.0728476821192053,-0.25165562913907286,0.3841059602649007,-0.5298013245033113,0.3708609271523179,-0.6887417218543046,0.2781456953642384,-0.5165562913907285,0.2251655629139073,-0.3576158940397351
0,0.0,0.0,-0.3475177304964539,-0.12056737588652482,-0.5319148936170213,-0.44680851063829785,-0.5460992907801419,-0.7588652482269503,-0.574468085106383,-1.0,-0.3475177304964539,-0.6666666666666666,-0.3900709219858156,-0.8014184397163121,-0.36879432624113473,-0.5673758865248227,-0.3333333333333333,-0.3829787234042553,-0.14184397163120568,-0.6808510638297872,-0.1773049645390071,-0.8014184397163121,-0.14893617021276595,-0.49645390070921985,-0.09929078014184398,-0.2624113475177305,0.0851063829787234,-0.6524822695035462,0.0425531914893617,-0.7943262411347518,0.02127659574468085,-0.48936170212765956,0.028368794326241134,-0.2553191489361702,0.3191489361702128,-0.5815602836879432,0.2907801418439716,-0.7163120567375887,0.22695035460992907,-0.5177304964539007,0.20567375886524822,-0.3404255319148936
0,0.0,0.0,-0.34459459459459457,-0.1554054054054054,-0.5135135135135135,-0.46621621621621623,-0.5135135135135135,-0.7635135135135135,-0.5405405405405406,-1.0,-0.31756756756756754,-0.668918918918919,-0.35135135135135137,-0.8175675675675675,-0.33783783783783783,-0.5945945945945946,-0.3108108108108108,-0.41216216216216217,-0.10810810810810811,-0.6756756756756757,-0.14189189189189189,-0.8108108108108109,-0.13513513513513514,-0.5067567567567568,-0.0945945945945946,-0.2905405405405405,0.11486486486486487,-0.6418918918918919,0.08108108108108109,-0.7837837837837838,0.0472972972972973,-0.4864864864864865,0.04054054054054054,-0.2635135135135135,0.33783783783783783,-0.5743243243243243,0.3108108108108108,-0.7094594594594594,0.23648648648648649,-0.527027027027027,0.20270270270270271,-0.3581081081081081
0,0.0,0.0,-0.3448275862068966,-0.13793103448275862,-0.5310344827586206,-0.45517241379310347,-0.5379310344827586,-0.7655172413793103,-0.5379310344827586,-1.0,-0.3310344827586207,-0.6551724137931034,-0.3448275862068966,-0.8275862068965517,-0.32413793103448274,-0.6137931034482759,-0.2827586206896552,-0.4206896551724138,-0.1103448275862069,-0.6620689655172414,-0.11724137931034483,-0.8344827586206897,-0.1103448275862069,-0.5379310344827586,-0.06896551724137931,-0.30344827586206896,0.1103448275862069,-0.6344827586206897,0.11724137931034483,-0.8137931034482758,0.07586206896551724,-0.5103448275862069,0.06206896551724138,-0.2827586206896552,0.33793103448275863,-0.5724137931034483,0.35172413793103446,-0.7310344827586207,0.2827586206896552,-0.5517241379310345,0.25517241379310346,-0.3793103448275862
